Milieux	Id_Sites	Année	Date	Taxonomie	Niveau taxonomique	Taxon	Stade de vie	Taxon_stdVie	Occurrence	Modalité "écrevisses"	Technique d'échantillonnage	Nb_sessions d'échantillonnage	Effort d'échantillonnage/session	Qualité de l'échantillonnage	Cadre du monitoring	Objectif du monitoring	Propriété des données
Mare	89	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Odonate	Famille	Libellulidae	Larve	Libellulidae_L	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Mollusque	Classe	Physe		Physe	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	89	2011-2012	mars-mais-juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	4	4	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Mollusque	Classe	Gasteropode spp.		Gasteropode spp.	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	90	2011-2012	mars-mais-juillet	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Présence	Piège à écrevisses	4	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	91	2012	mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	1	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	91	2012	mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	1	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	91	2012	mai	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	1	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	91	2012	mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	1	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	92	2012	mai	Poisson	Espèce	Gambusie		Gambusie	1	Présence	Piège à écrevisses	1	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	92	2012	mai	Amphibien	Espèce	Grenouille verte	Adulte	Grenouille verte_Ad	1	Présence	Piège à écrevisses	1	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	92	2012	mai	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	1	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	92	2012	mai	Poisson	Espèce	Perche-soleil		Perche-soleil	1	Présence	Piège à écrevisses	1	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	92	2012	mai	Poisson	Espèce	Perche franche		Perche franche	1	Présence	Piège à écrevisses	1	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Adulte	Grenouille agile_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Amphibien	Espèce	Salamandre tachetée	Larve	Salamandre tachetée_L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Amphibien	Espèce	Triton marbré	Adulte	Triton marbré_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	93	2011	mars-mai	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Cybister spp.		Cybister spp.	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Odonate	Famille	Aeshnidae	Larve	Aeschnidae_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Amphibien	Espèce	Triton marbré	Adulte	Triton marbré_Ad	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	94	2011	mars-mai	Trichoptère	Ordre	Trichoptera	Larve	Trichoptera_L	1	Présence	Piège à écrevisses	2	8	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Amphibien	Espèce	Crapaud commun	Adulte	Crapaud commun_Ad	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Coléoptère aquatique	Genre	Hydrochara spp.		Hydrochara spp.	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Amphibien	Espèce	Triton palmé	Larve	Triton palmé_L	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Hétéroptère	Espèce	Notonecta glauca		Notonecta glauca	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Malacostracé	Espèce	Ecrevisse de Louisiane		Ecrevisse de Louisiane	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Poisson	Espèce	Rotengle		Rotengle	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Larve	Grenouille agile_L	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	95	2011	mars-mai	Amphibien	Espèce	Triton palmé	Adulte	Triton palmé_Ad	1	Présence	Piège à écrevisses	2	12	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Genre	Acilius spp.		Acilius spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Genre	Colymbetes spp.		Colymbetes spp.	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Adulte	Dytiscus spp._Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Amphibien	Espèce	Grenouille agile	Adulte	Grenouille agile_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Espèce	Hygrobia hermanni	Adulte	Hygrobiidae_Ad	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
Mare	96	2011	mars-mai	Coléoptère aquatique	Genre	Dytiscus spp.	Larve	Dytiscus spp._L	1	Absence	Piège à écrevisses	2	6	Pas adapté pour un échantillonnage exhaustif	Doctorat Anne TREGUIER	Patron de distribution de l'Ecrevisse de Louisiane	Anne TREGUIER & JMarc PAILLISSON
